Race,Highest_Education,Gender,PTOT_R,PEARNVAL,A_MARITL,HEA,MIG_DIV
1,44,1,29,25000,1,2,1
11,44,2,2,300,1,1,1
1,39,1,41,117000,1,3,1
1,39,2,16,36000,1,3,1
1,39,1,39,90000,1,1,1
1,40,2,19,45000,1,1,1
1,39,1,4,8000,7,1,1
1,42,2,13,32000,1,1,1
1,42,1,22,29000,1,2,1
1,40,1,12,29000,1,3,1
1,44,2,10,23000,1,1,1
1,39,1,2,0,7,4,1
1,40,2,15,35000,7,2,1
1,43,1,21,52000,7,1,1
1,43,2,39,92000,1,2,1
1,39,1,41,120000,1,2,1
1,0,2,0,0,7,2,1
1,0,2,0,0,7,2,1
2,39,2,1,0,1,2,1
2,39,1,41,48000,1,2,1
2,40,2,15,35000,7,2,1
2,40,2,15,35000,7,2,1
2,40,2,15,35000,7,2,1
2,40,2,15,36500,7,2,1
2,37,2,1,0,7,2,1
2,0,1,0,0,7,2,1
1,39,2,25,58000,1,3,1
1,39,1,15,35000,1,3,1
1,39,1,15,35000,7,2,1
1,43,1,41,100000,5,1,1
1,44,1,41,240000,1,2,1
8,43,2,1,0,1,2,1
1,44,2,8,0,7,1,1
1,40,1,41,100000,1,3,1
1,41,2,27,64000,1,3,1
1,43,1,1,0,7,4,1
1,43,1,15,0,7,2,1
1,43,1,6,13696,7,3,1
1,44,2,5,0,1,3,1
1,44,1,41,170000,1,3,1
1,41,2,13,32000,5,2,1
1,37,1,1,0,7,2,1
1,39,1,33,75000,1,3,1
1,42,1,20,48000,1,3,1
1,43,2,38,92002,1,1,1
1,43,1,6,13000,1,1,1
1,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
1,39,1,20,46800,1,3,1
1,40,2,29,70000,1,3,1
1,39,1,2,3500,7,2,1
1,40,1,10,24960,7,2,1
1,39,1,35,85000,7,2,1
1,0,2,0,0,7,2,1
1,43,1,25,60000,7,1,1
1,43,2,23,55000,7,1,1
1,46,2,41,105000,7,2,1
1,43,1,41,110000,1,4,1
1,43,2,1,0,1,3,1
1,42,1,12,28058,7,2,1
1,42,2,16,38000,5,2,1
1,43,1,24,58000,1,1,1
1,44,2,38,90000,1,2,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,44,1,31,45000,1,2,1
1,44,2,25,32000,1,2,1
1,0,1,0,0,7,1,1
1,0,2,0,0,7,1,1
1,39,2,9,1000,5,3,1
1,0,2,0,0,7,3,1
1,0,2,0,0,7,3,1
4,45,1,41,120000,1,2,1
1,45,2,1,0,1,2,1
8,0,1,0,0,7,2,1
8,0,1,0,0,7,2,1
1,46,2,9,21800,7,1,1
1,0,2,0,0,7,1,1
1,40,1,13,30000,7,2,1
1,44,2,22,53000,1,2,1
1,40,1,17,40000,1,3,1
1,0,1,0,0,7,1,1
1,0,2,0,0,7,1,1
1,43,1,41,318000,1,1,1
1,46,2,1,0,1,1,1
2,0,1,0,0,7,1,1
2,0,2,0,0,7,3,1
1,44,2,11,15200,5,3,1
1,35,2,1,0,7,2,1
1,0,2,0,0,7,2,1
1,39,1,1,0,1,2,1
1,44,2,23,55000,1,1,1
1,43,1,41,95000,1,1,1
1,44,2,1,0,1,1,1
1,37,1,1,0,7,1,1
1,34,1,1,0,7,1,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,43,2,41,0,4,2,1
1,43,1,11,0,1,4,1
1,39,2,5,0,1,4,1
1,43,2,31,70300,4,1,1
1,40,1,7,12000,7,1,1
1,40,1,3,5000,7,1,1
1,39,2,7,15000,1,2,1
1,44,1,41,185000,1,2,1
1,40,1,31,75000,7,2,1
1,43,2,5,9000,7,1,1
1,43,2,15,35000,1,2,1
1,46,1,20,32000,1,3,1
1,38,1,5,0,4,1,1
1,39,2,1,0,4,3,1
1,43,2,13,0,1,3,1
1,42,1,40,0,1,3,1
1,42,1,41,140000,1,1,1
1,40,2,20,49000,1,1,1
1,39,1,21,50000,7,1,1
1,36,2,1,0,7,1,1
1,39,1,41,100000,1,1,1
1,39,2,14,32760,1,1,1
1,43,1,20,48000,3,2,1
1,43,1,41,152400,1,2,1
1,42,2,29,62000,1,2,1
1,0,2,0,0,7,2,1
1,43,1,8,4160,5,1,1
1,41,1,36,0,1,2,1
1,41,2,28,32464,1,2,1
1,40,1,21,0,1,4,1
1,39,2,2,0,1,2,1
1,43,2,1,0,1,2,1
1,40,1,35,87000,1,2,1
1,43,2,9,0,1,1,1
1,43,1,41,50000,1,2,1
1,38,1,1,0,7,1,1
1,40,2,15,35000,5,1,1
1,43,1,38,87000,1,2,1
1,43,2,31,75000,1,2,1
1,40,2,17,40000,7,2,1
1,41,1,8,18000,5,2,1
1,41,1,41,14000,1,3,1
1,39,2,7,8000,1,3,1
1,0,1,0,0,7,2,1
1,40,1,9,0,1,3,1
1,43,2,41,105000,1,2,1
1,44,1,41,190000,1,2,1
1,43,2,34,50000,1,2,1
1,40,1,7,15000,7,1,1
1,42,1,9,15000,7,1,1
1,39,1,11,0,1,3,1
1,39,2,5,0,1,3,1
1,41,1,18,43000,1,2,1
1,41,2,21,50000,1,2,1
1,0,1,0,0,7,1,1
1,39,1,10,0,1,4,1
1,43,2,41,110000,1,3,1
1,39,1,21,50000,7,1,1
1,0,1,0,0,7,1,1
1,43,2,14,27900,1,3,1
1,37,1,41,160000,1,3,1
1,39,1,9,0,1,3,1
1,41,2,6,0,1,3,1
1,39,1,21,0,1,5,1
1,41,2,7,9870,1,4,1
1,42,2,28,57600,5,3,1
1,0,2,0,0,7,2,1
1,0,2,0,0,7,2,1
1,44,2,26,64500,1,2,1
1,39,1,27,65000,1,2,1
1,39,2,8,0,4,1,1
1,40,2,6,0,4,2,1
1,39,1,20,28000,7,3,1
1,43,1,22,50000,7,2,1
1,39,1,31,75000,5,2,1
1,40,2,3,6000,7,2,1
1,39,2,11,27000,5,2,1
1,43,1,13,32000,5,3,1
1,43,2,37,75000,5,1,1
1,40,1,8,0,4,5,1
1,39,2,9,0,5,5,1
1,39,2,21,0,5,3,1
1,40,2,13,31000,1,3,1
1,39,1,14,34000,1,3,1
1,0,1,0,0,7,1,1
1,0,2,0,0,7,1,1
1,39,2,13,0,4,5,1
1,44,1,41,132000,1,1,1
1,42,2,29,72000,1,1,1
1,40,1,22,54000,7,1,1
1,39,1,31,75000,1,3,1
1,40,2,6,0,1,4,1
1,41,1,18,43000,1,3,1
1,40,2,41,41000,1,3,1
1,42,1,33,0,7,3,1
3,42,2,12,27000,4,4,1
1,40,2,5,0,5,5,1
1,39,1,11,0,1,4,1
1,39,2,4,0,1,4,1
1,44,1,25,60000,1,3,1
1,43,2,1,0,1,2,1
1,0,2,0,0,7,1,1
1,43,2,41,130000,1,2,1
1,43,1,41,120000,1,2,1
1,0,1,0,0,7,2,1
1,0,1,0,0,7,2,1
1,43,1,8,0,1,1,1
1,43,2,29,0,1,1,1
1,41,1,5,0,7,3,1
1,46,1,41,158000,7,4,1
1,43,1,17,40000,1,2,1
1,44,2,41,110000,1,2,1
1,0,1,0,0,7,2,1
1,0,1,0,0,7,2,1
1,0,1,0,0,7,2,1
1,0,2,0,0,7,2,0
1,40,2,7,11000,1,2,1
1,39,1,24,50000,1,1,1
1,39,1,15,37000,7,1,1
1,37,1,2,3900,7,1,1
1,43,2,6,11502,4,1,1
1,33,1,4,0,1,2,1
1,39,2,5,0,1,2,1
1,41,1,41,105195,5,1,1
1,43,2,38,85000,5,1,1
1,44,1,41,130000,5,4,1
1,44,1,41,100000,2,2,1
1,39,2,10,24000,1,1,1
1,36,2,1,0,7,1,1
1,39,1,31,76000,1,2,1
1,39,2,13,30000,1,2,1
1,39,2,14,34000,7,2,1
1,0,1,0,0,7,2,1
1,44,2,6,13000,5,3,1
1,39,2,18,32000,1,2,1
1,39,1,24,51000,1,2,1
1,39,1,38,86000,5,2,1
1,39,1,16,38000,7,3,1
1,43,1,41,115000,1,1,1
1,44,2,41,100000,1,1,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,40,2,7,0,4,2,1
1,41,1,31,70000,5,1,1
1,41,2,22,54000,7,1,1
1,40,1,41,125000,1,2,1
1,40,2,26,64000,1,2,1
1,40,1,22,52500,7,2,1
1,44,2,11,25000,1,1,1
1,44,1,41,75000,1,1,1
2,0,2,0,0,7,1,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,43,1,41,100000,1,4,1
1,43,2,41,78000,1,3,1
1,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
1,43,2,5,0,7,5,1
1,34,1,4,0,7,3,1
1,39,1,34,84000,1,1,1
1,39,2,1,0,1,1,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,40,2,21,50000,1,1,1
1,39,1,32,78800,1,1,1
1,0,1,0,0,7,1,1
1,41,2,25,35000,7,2,1
1,39,1,5,10000,7,3,1
1,0,1,0,0,7,3,1
1,0,2,0,0,7,3,1
1,38,1,19,47000,1,2,1
1,40,2,1,0,1,5,1
1,0,2,0,0,7,3,1
1,43,2,35,84900,1,2,1
1,43,1,32,78000,1,1,1
1,0,1,0,0,7,1,1
1,39,1,41,120000,1,2,1
1,41,2,21,40000,1,2,1
1,39,2,13,30000,7,2,1
1,0,1,0,0,7,3,1
1,40,2,18,44000,7,2,1
1,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
1,39,1,15,35000,7,3,1
1,43,2,23,55000,1,1,1
1,43,1,39,95000,1,1,1
1,40,2,4,3500,7,1,1
1,35,2,2,3000,7,1,1
4,43,2,1,0,7,1,1
1,39,1,17,40000,1,2,1
1,40,2,5,10000,1,2,1
1,0,2,0,0,7,2,1
1,0,2,0,0,7,2,0
1,39,2,4,0,4,2,1
1,43,2,41,108000,1,3,1
1,43,1,41,134000,1,3,1
1,39,1,3,6700,7,2,1
1,36,2,3,6000,7,2,1
1,43,1,41,0,1,3,1
1,41,2,7,6000,1,2,1
1,43,2,21,850,1,1,1
1,43,1,25,0,1,4,1
1,39,1,17,0,4,4,1
1,44,1,16,0,1,1,1
1,42,2,3,3200,1,1,1
1,39,1,8,19839,5,4,1
1,39,2,1,0,1,1,1
1,39,1,13,30000,1,1,1
1,40,1,9,20000,7,2,1
1,44,2,1,0,1,1,1
1,44,1,41,249000,1,1,1
1,0,1,0,0,7,1,1
1,0,2,0,0,7,1,1
1,40,1,17,40000,5,2,1
1,40,2,9,20000,7,2,1
1,41,1,41,143000,1,2,1
1,39,2,29,61000,1,2,1
1,40,2,12,0,5,2,1
1,45,1,41,75000,5,1,1
1,43,1,41,80000,1,1,1
1,44,2,9,0,1,1,1
1,39,2,14,33960,7,3,1
1,0,1,0,0,7,2,1
1,39,2,17,42000,5,3,1
1,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
1,43,2,11,0,1,2,1
1,39,1,7,0,1,1,1
1,46,1,33,0,5,2,1
1,44,2,1,0,1,2,1
1,44,1,41,140000,1,2,1
1,40,2,7,6000,1,3,1
1,39,1,11,17000,1,3,1
1,45,1,41,215000,1,2,1
4,40,2,13,30000,1,1,1
4,43,1,3,7000,7,1,1
4,42,2,7,15000,7,1,1
1,40,1,17,40000,6,2,1
1,0,1,0,0,7,3,1
1,0,1,0,0,7,3,1
1,0,2,0,0,7,3,1
1,39,2,22,0,4,2,1
1,43,1,41,75000,1,1,1
1,44,2,41,85000,1,1,1
1,36,1,2,3000,7,1,1
1,0,1,0,0,7,1,1
1,43,1,35,85000,3,2,1
10,44,1,41,148500,6,1,1
1,39,1,7,0,1,3,1
1,43,2,25,41517,1,4,1
1,34,2,6,14000,7,1,1
1,0,1,0,0,7,1,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,44,1,10,24000,7,1,1
1,35,1,11,0,1,3,1
1,39,2,4,0,1,3,1
1,40,1,9,19000,1,2,1
1,39,2,11,26676,1,4,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,39,1,5,0,7,1,1
1,39,1,6,0,7,1,1
1,41,2,19,44000,5,2,1
1,0,1,0,0,7,2,1
1,39,1,11,25000,5,3,1
1,40,2,6,0,5,4,1
1,40,2,5,0,5,3,1
1,39,1,11,0,5,3,1
1,40,1,8,0,7,2,1
1,41,2,14,11232,1,2,1
1,43,1,33,72000,1,2,1
1,39,1,18,43000,7,3,1
1,39,1,1,0,7,1,1
1,40,2,8,6000,1,2,1
1,41,1,29,75000,1,3,1
1,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
1,40,2,11,27182,1,2,1
1,40,1,41,23967,1,2,1
1,41,2,23,55000,1,2,1
1,40,1,41,120000,1,2,1
1,40,1,11,25000,7,2,1
1,40,1,3,0,7,2,1
1,39,1,4,0,1,4,1
1,39,2,1,0,1,4,1
1,39,2,11,25000,5,1,1
1,39,1,5,0,5,1,1
1,43,2,2,3000,1,2,1
1,40,1,34,62000,1,1,1
1,44,1,7,15001,1,2,1
1,45,2,23,55000,1,2,1
1,43,2,12,28000,7,1,1
1,42,2,14,30000,7,2,1
1,0,1,0,0,7,1,1
1,35,1,7,17000,7,4,1
4,36,2,11,0,4,5,1
1,36,1,12,0,4,4,1
1,43,1,41,0,1,2,1
1,40,2,30,0,1,2,1
1,45,1,19,45000,7,3,1
1,44,2,41,143000,5,3,1
1,0,1,0,0,7,1,1
1,39,2,7,0,5,4,1
1,40,2,4,6400,1,2,1
1,39,1,13,0,1,2,1
1,39,2,23,55950,1,3,1
1,39,1,16,35500,1,3,1
1,35,2,3,5000,7,2,1
1,39,1,41,100000,1,1,1
1,43,2,3,5100,1,1,1
1,40,1,20,49000,4,3,1
1,43,1,41,0,5,1,1
1,41,1,16,11009,4,2,1
1,40,2,17,40000,1,2,1
1,42,1,41,99000,1,2,1
1,36,1,1,0,7,2,1
1,0,2,0,0,7,2,1
1,44,2,22,0,5,1,1
1,43,2,9,20000,1,1,1
1,45,1,27,65000,1,1,1
1,0,1,0,0,7,1,1
1,43,2,21,50000,7,2,1
1,39,1,37,70000,5,2,1
1,39,2,7,0,5,2,1
1,40,1,41,73800,1,1,1
1,42,2,41,100001,1,3,1
1,42,1,13,30000,7,1,2
1,43,1,33,80000,1,1,1
1,39,2,33,75000,1,1,1
1,37,2,1,2200,7,1,1
1,0,2,0,0,7,1,1
1,0,2,0,0,7,1,1
1,43,2,27,67000,1,2,1
1,43,1,12,0,1,2,1
1,43,1,27,65000,7,2,1
1,39,1,22,0,1,3,1
1,43,2,6,0,1,4,1
1,43,2,3,0,1,2,1
1,44,1,41,285000,1,2,1
1,44,1,20,49000,1,2,1
1,45,2,15,35000,1,1,1
1,40,2,1,0,7,1,1
1,43,2,23,55000,1,1,1
1,44,1,27,65000,1,1,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,40,1,11,0,1,3,1
1,40,2,13,8000,1,2,1
4,44,1,37,90000,1,2,1
4,44,2,25,60000,1,2,1
4,37,1,1,0,7,2,1
4,35,2,1,0,7,2,1
1,44,1,19,0,1,2,1
1,43,2,8,0,1,3,1
1,41,2,5,320,1,3,1
1,41,1,9,0,1,2,1
1,39,2,30,60528,4,3,1
1,40,1,11,0,1,1,1
1,44,2,36,75002,1,3,1
1,44,2,4,0,4,3,1
1,46,1,39,0,1,1,1
1,44,2,37,50000,1,1,1
1,44,1,9,0,4,3,1
1,43,1,1,0,7,2,1
1,44,2,15,36000,7,2,1
1,45,2,41,110000,4,2,1
1,43,2,3,0,1,1,1
1,44,1,21,50000,1,1,1
1,39,2,3,5000,1,2,1
1,40,1,24,58000,1,2,1
1,39,1,1,200,7,1,1
1,41,2,23,56000,1,1,1
1,39,1,11,26000,1,3,1
1,39,2,15,0,1,2,1
1,42,1,5,0,1,2,1
1,34,1,13,0,1,2,1
1,39,2,5,0,1,2,1
1,44,2,27,66200,5,1,1
1,0,2,0,0,7,1,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,43,1,20,49000,1,1,10
1,43,2,9,21511,1,1,10
1,0,1,0,0,7,1,10
1,0,1,0,0,7,1,10
1,39,2,15,35000,5,2,10
1,34,1,5,0,7,2,10
1,41,1,25,60000,1,1,1
1,39,2,15,35000,1,3,1
1,45,1,41,360000,1,2,1
1,45,2,1,0,1,2,1
1,0,2,0,0,7,2,1
1,0,1,0,0,7,2,1
1,0,2,0,0,7,2,1
1,43,2,19,35000,1,2,1
1,44,1,41,200000,1,1,1
1,0,1,0,0,7,1,1
1,0,2,0,0,7,1,1
4,39,2,13,32000,1,2,1
4,39,1,13,32000,1,2,1
4,39,1,19,45000,7,2,1
4,0,2,0,0,7,2,1
4,0,1,0,0,7,2,1
1,41,2,23,45500,7,3,1
1,0,2,0,0,7,3,1
1,0,1,0,0,7,3,1
1,39,2,1,0,7,2,1
1,0,2,0,0,7,1,1
1,0,2,0,0,7,1,1
1,39,1,5,12000,7,2,1
1,44,2,13,31000,1,1,1
1,43,1,22,53000,1,2,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,45,1,41,245000,1,2,1
1,44,2,12,27000,1,2,1
1,0,2,0,0,7,2,1
1,0,2,0,0,7,2,1
1,0,2,0,0,7,2,1
1,45,1,41,100000,1,1,1
1,43,2,26,50000,1,2,1
1,40,2,3,5000,7,2,1
1,37,1,6,14000,7,2,1
1,39,2,22,53000,5,2,1
1,43,2,18,40000,7,1,1
1,40,1,5,10000,1,1,1
1,39,2,15,36000,1,1,1
1,0,1,0,0,7,1,1
1,37,1,15,0,7,1,1
1,43,1,41,130000,1,1,1
1,43,2,15,36000,1,2,1
1,39,2,1,0,7,2,1
1,37,2,1,0,7,2,1
1,0,2,0,0,7,2,1
2,43,2,19,46000,1,1,10
2,43,1,9,20000,1,1,10
2,0,2,0,0,7,1,10
1,44,2,5,10000,1,1,1
1,44,1,35,85000,1,1,1
1,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
1,0,2,0,0,7,1,1
1,43,1,7,0,1,3,1
1,44,2,15,35000,1,1,1
1,39,2,4,0,5,3,1
1,39,2,10,0,4,3,1
7,39,1,16,38000,1,2,1
1,39,2,18,43000,1,2,1
7,0,2,0,0,7,2,1
7,0,2,0,0,7,2,1
1,39,2,6,0,4,3,1
1,42,2,5,0,4,3,1
1,40,1,8,0,5,3,1
1,39,1,41,110000,1,1,1
1,39,2,13,30000,1,3,1
1,39,2,17,0,4,3,1
1,39,1,41,0,4,1,1
1,39,1,21,50000,4,2,1
1,39,1,4,0,7,3,1
1,36,1,21,52000,7,1,1
1,34,2,5,0,4,3,1
1,39,2,8,0,7,4,1
1,39,1,10,0,1,3,1
1,40,2,1,0,1,3,1
1,43,2,7,6000,3,3,1
1,39,2,25,60000,1,1,1
1,43,1,24,58000,1,1,1
1,40,2,7,0,7,5,1
1,39,1,7,0,7,2,1
1,37,1,12,28080,3,3,1
1,39,2,1,0,1,2,1
1,43,1,14,33000,1,2,1
1,0,2,0,0,7,2,1
1,0,1,0,0,7,2,1
1,0,1,0,0,7,2,1
1,39,1,24,47000,1,2,1
1,39,2,41,200000,1,2,1
1,35,2,1,0,7,2,1
1,0,1,0,0,7,2,1
1,43,1,21,40000,1,2,1
1,44,2,17,40000,1,5,1
1,37,1,1,0,7,1,1
1,35,2,1,0,7,1,1
1,43,2,17,42000,1,2,1
1,42,1,21,51500,1,2,1
1,0,1,0,0,7,2,1
1,0,2,0,0,7,2,0
1,42,2,25,60000,6,1,1
1,44,2,36,77000,1,2,1
1,38,1,41,0,1,2,1
1,42,2,37,90000,7,1,1
1,39,1,13,30000,7,1,1
1,43,2,41,0,1,1,1
1,43,1,41,1099999,1,1,1
1,0,1,0,0,7,1,1
1,39,2,13,31544,5,4,1
1,39,1,6,3780,7,4,1
1,39,1,31,72000,5,4,1
1,39,1,13,32000,7,3,1
1,0,1,0,0,7,4,1
1,42,1,40,85000,7,2,1
1,40,2,18,43000,7,2,1
1,39,1,19,46061,1,3,1
1,40,2,14,32760,1,3,1
1,42,1,29,70000,5,3,1
1,44,1,17,0,1,2,1
1,41,2,11,0,1,2,1
1,42,2,13,30000,7,2,1
1,40,2,8,18000,3,2,1
1,39,1,28,68000,1,1,1
1,39,2,25,58000,1,1,1
1,43,2,4,75,5,1,1
1,42,1,24,0,1,4,1
1,43,2,15,0,1,1,1
1,39,1,41,0,1,2,1
1,43,2,14,0,1,4,1
1,40,1,31,0,1,2,1
4,39,2,9,0,1,1,1
1,40,1,33,75000,6,1,1
1,42,2,10,225,4,2,1
1,43,1,27,67000,5,2,1
1,36,2,1,0,7,2,1
1,40,1,13,30000,1,1,1
1,42,2,29,65000,1,1,1
1,39,2,12,28000,1,1,5
1,39,1,16,38000,1,1,1
1,46,1,12,0,1,3,1
1,43,2,29,0,1,2,1
1,37,2,5,0,6,3,1
1,44,2,11,25000,5,3,1
1,0,1,0,0,7,3,1
1,0,2,0,0,7,3,1
1,43,2,17,40000,7,3,1
1,43,2,16,0,1,2,1
1,46,1,12,0,1,3,1
1,43,2,5,8000,5,2,1
1,40,1,41,900000,1,2,1
1,42,2,4,8000,1,2,1
1,39,2,2,0,5,4,1
1,36,2,19,0,5,4,1
1,44,1,41,110000,1,2,1
1,43,2,41,115000,1,1,1
1,0,1,0,0,7,3,1
1,42,2,8,0,4,4,1
1,39,2,13,0,4,1,1
1,41,1,26,63000,1,1,1
1,41,2,23,55000,1,1,1
1,42,1,20,36000,1,2,1
1,44,2,20,48000,1,1,1
1,44,2,24,55000,1,1,1
1,44,1,36,85000,1,1,1
1,0,2,0,0,7,1,1
1,0,2,0,0,7,1,0
1,39,2,15,0,1,2,1
1,41,1,5,0,1,3,1
1,40,1,41,71000,1,2,1
1,42,2,15,35000,1,2,1
1,40,1,19,45000,7,2,1
1,39,1,8,0,1,2,1
1,39,2,10,0,1,3,1
1,41,2,27,0,1,3,1
1,44,1,16,0,1,2,1
1,45,1,41,245000,1,2,1
1,43,2,1,0,1,2,1
1,37,2,1,0,7,2,1
1,0,2,0,0,7,2,1
1,0,2,0,0,7,2,1
1,0,1,0,0,7,2,1
1,0,1,0,0,7,2,1
1,44,1,35,85000,1,2,1
1,42,2,1,0,2,2,1
1,43,2,21,50000,7,1,1
1,39,2,1,0,1,2,1
1,39,1,10,0,1,2,1
1,39,1,9,21000,7,1,1
1,39,2,10,22901,7,1,1
1,39,1,9,21850,7,1,1
1,39,2,7,15000,1,1,1
1,39,1,31,75000,1,1,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,0,2,0,0,7,1,1
1,44,2,25,0,5,3,1
1,45,2,1,0,1,1,1
1,45,1,41,200000,1,1,1
1,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
1,45,1,41,110000,1,2,1
1,44,2,34,75000,1,2,1
1,0,2,0,0,7,2,1
1,0,2,0,0,7,2,1
1,39,1,14,34000,7,1,1
1,39,2,10,23000,7,2,1
1,0,2,0,0,7,1,1
1,44,2,25,56000,1,2,1
1,43,1,41,160000,1,1,1
1,45,1,11,2001,1,2,1
1,42,2,23,25000,1,4,1
1,40,2,3,5000,7,1,1
1,40,2,5,11466,7,4,1
1,40,1,18,0,1,3,1
1,42,2,15,0,1,2,1
1,44,1,16,0,5,1,1
1,40,1,8,0,1,1,1
1,42,1,13,30000,1,1,1
1,41,2,14,0,4,2,1
1,43,2,21,50000,7,3,1
1,43,2,28,68000,4,2,1
1,43,2,19,46000,7,2,1
1,40,1,2,4500,7,2,1
1,39,1,41,100000,5,2,1
1,41,2,20,48000,1,2,1
1,39,1,25,62000,1,2,1
1,43,2,16,35000,1,1,1
1,43,1,29,70000,1,1,1
1,0,2,0,0,7,1,1
1,0,2,0,0,7,1,1
1,0,2,0,0,7,1,1
1,39,1,8,19200,7,3,1
7,39,2,17,40600,4,3,1
1,40,1,41,100000,5,2,1
1,40,2,2,4000,7,2,1
1,39,2,20,22000,4,2,1
1,43,2,22,47800,7,2,1
1,39,1,9,0,5,3,1
1,43,1,19,44000,7,1,1
1,43,2,16,38000,7,1,1
1,43,2,6,2000,5,4,1
1,43,1,11,26000,7,2,1
1,45,1,41,200000,1,2,1
1,44,2,41,120000,1,2,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,39,2,1,0,1,3,1
1,40,1,25,40000,1,2,1
1,44,1,33,70000,1,3,1
1,44,2,18,0,1,3,1
1,40,1,5,0,7,3,1
1,37,2,1,0,7,3,1
1,43,2,17,36000,1,2,1
1,43,1,23,55000,1,2,1
1,41,2,9,20000,5,3,1
1,39,1,13,19000,7,2,1
1,40,2,23,54000,5,1,1
1,42,2,2,4000,7,1,1
1,44,2,33,80000,1,1,1
1,40,1,25,60000,1,1,1
1,0,2,0,0,7,1,1
1,42,2,3,0,1,3,1
1,40,1,41,107000,1,3,1
1,43,1,40,81000,1,3,1
1,44,2,34,69000,1,3,1
1,40,1,27,65000,7,3,1
1,0,2,0,0,7,3,1
1,0,1,0,0,7,3,1
1,40,2,11,26000,7,3,1
1,43,2,1,0,1,3,1
1,37,1,13,31305,1,3,1
9,39,1,4,8268,7,3,1
1,0,2,0,0,7,2,1
1,0,2,0,0,7,2,1
1,0,1,0,0,7,2,1
1,43,2,10,13000,5,1,1
1,39,1,3,5000,5,3,1
1,39,1,38,87500,1,2,1
1,44,2,38,70000,1,2,1
1,0,2,0,0,7,2,1
1,0,2,0,0,7,2,1
1,39,2,22,50000,4,1,1
1,42,1,1,0,7,4,1
1,40,2,4,9000,7,1,1
1,40,2,20,48000,7,1,1
1,0,2,0,0,7,1,1
1,0,2,0,0,7,1,1
1,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
1,39,1,24,58000,1,4,1
1,42,2,17,34000,1,4,1
1,0,1,0,0,7,4,1
1,0,1,0,0,7,4,1
1,43,2,30,68000,1,1,1
1,41,1,30,68000,1,1,1
1,0,1,0,0,7,1,1
1,0,2,0,0,7,1,1
1,40,1,41,140000,5,1,5
1,40,2,16,39000,5,1,1
1,0,1,0,0,7,1,1
1,39,1,11,0,1,4,1
1,39,2,3,6000,1,3,1
1,0,2,0,0,7,1,1
1,43,1,41,150000,1,1,1
1,40,2,11,25000,1,1,1
1,43,2,24,58000,5,1,1
1,45,1,17,36000,1,1,1
1,42,2,3,0,1,1,1
1,37,2,1,0,7,1,1
1,0,2,0,0,7,1,1
1,43,2,17,36000,5,3,1
1,0,2,0,0,7,2,1
1,44,1,41,94939,7,2,1
1,44,2,6,0,4,1,1
1,44,2,24,11530,7,2,1
1,39,2,7,0,1,5,1
1,36,1,7,0,1,5,1
1,44,1,41,91700,4,3,1
1,41,2,16,3002,1,3,1
1,43,1,23,0,1,3,1
1,40,2,19,2000,1,1,1
7,43,1,27,20000,1,1,1
1,44,2,19,46000,5,2,1
1,39,1,19,45000,7,2,1
1,39,2,11,25000,7,2,1
1,43,2,24,53000,1,1,1
1,43,1,41,160000,1,1,1
1,40,1,1,0,7,1,1
1,40,1,1,0,7,1,1
1,40,2,3,0,1,3,1
1,39,1,1,0,1,4,1
1,43,2,1,0,5,2,1
1,39,2,2,3500,5,2,1
1,37,1,33,80000,5,2,1
1,43,1,40,98000,7,1,1
4,39,2,37,40000,1,3,1
4,39,1,41,65000,1,3,1
1,46,1,24,0,1,1,1
1,43,2,17,0,1,1,1
1,44,2,13,27000,7,3,1
1,43,2,14,0,4,1,1
1,40,2,8,0,4,1,1
1,40,2,7,16000,5,1,1
1,40,2,1,0,5,4,1
1,44,2,38,0,1,1,1
1,43,1,24,0,1,1,1
1,40,1,41,100000,1,1,1
1,40,2,23,55000,1,1,1
1,43,1,29,70000,7,1,1
1,39,2,30,70000,7,1,1
1,40,2,5,12000,7,1,1
1,36,1,5,12000,7,1,1
1,40,2,16,31000,5,1,1
1,0,2,0,0,7,1,1
